num_os;cod_inst;situacao;data_med;vlr_plu
169775;pluv_01;Realizada;13/10/2018 07:30;0,0
169784;pluv_01;Realizada;14/10/2018 07:30;0,0
169873;pluv_01;Realizada;15/10/2018 07:30;2,0
169994;pluv_01;Realizada;16/10/2018 07:30;17,3
170054;pluv_01;Realizada;17/10/2018 07:30;0,3
170085;pluv_01;Realizada;18/10/2018 07:30;0,0
170109;pluv_01;Realizada;19/10/2018 07:30;30,0
170152;pluv_01;Não Realizada;21/10/2018 08:59;
170170;pluv_01;Realizada;22/10/2018 07:30;26,8
170137;pluv_01;Não Realizada;22/10/2018 08:57;
170207;pluv_01;Realizada;23/10/2018 07:30;0,0
170240;pluv_01;Realizada;24/10/2018 07:30;0,0
170270;pluv_01;Realizada;25/10/2018 07:30;14,2
170298;pluv_01;Realizada;26/10/2018 07:30;28,7
170361;pluv_01;Não Realizada;28/10/2018 07:28;
170382;pluv_01;Realizada;29/10/2018 07:30;47,9
170339;pluv_01;Não Realizada;29/10/2018 08:22;
170422;pluv_01;Realizada;30/10/2018 07:30;3,2
170475;pluv_01;Realizada;31/10/2018 07:30;0,0
170640;pluv_01;Realizada;01/11/2018 07:30;0,0
170858;pluv_01;Não Realizada;02/11/2018 07:56;
170887;pluv_01;Não Realizada;04/11/2018 07:30;
170910;pluv_01;Realizada;05/11/2018 07:30;0,3
170876;pluv_01;Não Realizada;05/11/2018 07:57;
170985;pluv_01;Realizada;06/11/2018 07:30;12,9
171018;pluv_01;Realizada;07/11/2018 07:30;1,1
171045;pluv_01;Realizada;08/11/2018 07:30;7,9
171078;pluv_01;Realizada;09/11/2018 07:30;58,8
171102;pluv_01;Realizada;10/11/2018 07:30;10,9
171111;pluv_01;Realizada;11/11/2018 07:30;20,6
171129;pluv_01;Realizada;12/11/2018 07:30;0,0
171194;pluv_01;Realizada;13/11/2018 07:30;0,0
171226;pluv_01;Realizada;14/11/2018 07:30;0,7
171320;pluv_01;Realizada;15/11/2018 07:30;0,0
171393;pluv_01;Realizada;16/11/2018 07:30;0,0
171441;pluv_01;Realizada;17/11/2018 07:30;7,8
171450;pluv_01;Realizada;18/11/2018 07:30;0,6
171470;pluv_01;Realizada;19/11/2018 07:30;0,0
171542;pluv_01;Realizada;20/11/2018 07:30;48,5
171584;pluv_01;Realizada;21/11/2018 07:30;31,9
171626;pluv_01;Realizada;22/11/2018 07:30;16,6
171684;pluv_01;Realizada;23/11/2018 07:30;0,0
171715;pluv_01;Não Realizada;24/11/2018 07:37;
171726;pluv_01;Não Realizada;25/11/2018 07:38;
171745;pluv_01;Realizada;26/11/2018 07:30;5,3
171793;pluv_01;Realizada;27/11/2018 07:30;0,0
171830;pluv_01;Realizada;28/11/2018 07:30;0,0
171862;pluv_01;Realizada;29/11/2018 07:30;0,0
171908;pluv_01;Realizada;30/11/2018 07:30;0,0
172134;pluv_01;Realizada;01/12/2018 07:30;0,0
172374;pluv_01;Realizada;02/12/2018 07:30;30,5
172407;pluv_01;Realizada;03/12/2018 07:30;51,6
172526;pluv_01;Realizada;04/12/2018 07:30;17,2
172575;pluv_01;Realizada;05/12/2018 07:30;0,2
172630;pluv_01;Realizada;06/12/2018 07:30;17,6
172671;pluv_01;Realizada;07/12/2018 07:30;12,4
172702;pluv_01;Realizada;08/12/2018 07:30;33,6
172713;pluv_01;Realizada;09/12/2018 07:30;0,0
172730;pluv_01;Realizada;10/12/2018 07:30;0,0
172791;pluv_01;Realizada;11/12/2018 07:30;0,0
172816;pluv_01;Realizada;12/12/2018 07:30;0,0
172845;pluv_01;Realizada;13/12/2018 07:30;0,0
172907;pluv_01;Realizada;14/12/2018 07:30;0,0
172993;pluv_01;Realizada;15/12/2018 07:30;0,0
173042;pluv_01;Realizada;16/12/2018 07:30;0,0
173096;pluv_01;Realizada;17/12/2018 07:30;0,0
173149;pluv_01;Realizada;18/12/2018 07:30;0,0
173181;pluv_01;Realizada;19/12/2018 07:30;0,0
173221;pluv_01;Realizada;20/12/2018 07:30;0,0
173253;pluv_01;Realizada;21/12/2018 07:30;0,0
173288;pluv_01;Realizada;22/12/2018 07:30;19,0
173298;pluv_01;Realizada;23/12/2018 07:30;0,0
173315;pluv_01;Realizada;24/12/2018 07:30;13,0
173349;pluv_01;Realizada;25/12/2018 07:30;0,0
173366;pluv_01;Realizada;26/12/2018 07:30;55,6
173408;pluv_01;Realizada;27/12/2018 07:30;36,8
173449;pluv_01;Realizada;28/12/2018 07:30;16,8
173505;pluv_01;Realizada;29/12/2018 07:30;14,0
173524;pluv_01;Realizada;30/12/2018 07:30;13,2
173552;pluv_01;Realizada;31/12/2018 07:30;18,3
173747;pluv_01;Realizada;01/01/2019 07:30;50,4
173930;pluv_01;Realizada;02/01/2019 07:30;0,0
174001;pluv_01;Realizada;03/01/2019 07:30;0,0
174043;pluv_01;Realizada;04/01/2019 07:30;21,5
174082;pluv_01;Realizada;05/01/2019 07:30;2,5
174096;pluv_01;Realizada;06/01/2019 07:30;0,0
174117;pluv_01;Realizada;07/01/2019 07:30;0,0
174172;pluv_01;Realizada;08/01/2019 07:30;0,0
174201;pluv_01;Realizada;09/01/2019 07:30;0,0
174256;pluv_01;Realizada;10/01/2019 07:30;0,0
174292;pluv_01;Realizada;11/01/2019 07:30;0,0
174317;pluv_01;Realizada;12/01/2019 07:30;0,0
174325;pluv_01;Realizada;13/01/2019 07:30;0,0
174349;pluv_01;Realizada;14/01/2019 07:30;0,0
174450;pluv_01;Realizada;15/01/2019 07:30;0,0
174594;pluv_01;Realizada;16/01/2019 07:30;0,0
174699;pluv_01;Realizada;17/01/2019 07:30;0,0
174757;pluv_01;Realizada;18/01/2019 07:30;39,7
174807;pluv_01;Realizada;19/01/2019 07:30;0,0
174816;pluv_01;Realizada;20/01/2019 07:30;0,0
174836;pluv_01;Realizada;21/01/2019 07:30;0,0
174896;pluv_01;Realizada;22/01/2019 07:30;0,0
174932;pluv_01;Realizada;23/01/2019 07:30;0,0
174969;pluv_01;Realizada;24/01/2019 07:30;0,0
174995;pluv_01;Realizada;25/01/2019 07:30;0,0
175019;pluv_01;Realizada;26/01/2019 07:30;0,0
175079;pluv_01;Realizada;27/01/2019 07:30;0,0
175165;pluv_01;Realizada;28/01/2019 07:30;0,0
175245;pluv_01;Realizada;29/01/2019 07:30;0,0
175290;pluv_01;Realizada;30/01/2019 07:30;0,0
175362;pluv_01;Realizada;31/01/2019 07:30;0,0
175500;pluv_01;Realizada;01/02/2019 07:20;0,0
175764;pluv_01;Realizada;02/02/2019 07:30;0,0
175792;pluv_01;Realizada;03/02/2019 07:30;0,0
175841;pluv_01;Realizada;04/02/2019 07:30;0,0
175919;pluv_01;Realizada;05/02/2019 07:30;14,3
175971;pluv_01;Realizada;06/02/2019 07:30;61,6
176023;pluv_01;Realizada;07/02/2019 07:30;14,3
176073;pluv_01;Realizada;08/02/2019 07:30;10,5
176127;pluv_01;Realizada;09/02/2019 07:30;6,5
176147;pluv_01;Realizada;10/02/2019 07:30;0,0
176190;pluv_01;Realizada;11/02/2019 07:30;0,0
176245;pluv_01;Realizada;12/02/2019 07:30;0,0
176315;pluv_01;Realizada;13/02/2019 07:30;0,0
176347;pluv_01;Realizada;14/02/2019 07:30;41,7
176463;pluv_01;Realizada;15/02/2019 07:30;0,0
176588;pluv_01;Realizada;16/02/2019 08:00;5,5
176664;pluv_01;Realizada;17/02/2019 07:30;29,6
176716;pluv_01;Realizada;18/02/2019 07:30;57,9
176798;pluv_01;Realizada;19/02/2019 07:30;17,2
176869;pluv_01;Realizada;20/02/2019 07:30;0,0
176950;pluv_01;Realizada;21/02/2019 07:30;2,4
177021;pluv_01;Realizada;22/02/2019 07:30;17,4
177086;pluv_01;Realizada;23/02/2019 07:30;0,0
177117;pluv_01;Realizada;24/02/2019 07:30;0,0
177160;pluv_01;Realizada;25/02/2019 07:30;0,0
177230;pluv_01;Realizada;26/02/2019 07:30;0,0
177291;pluv_01;Realizada;27/02/2019 07:30;45,8
177405;pluv_01;Realizada;28/02/2019 07:30;0,0
177600;pluv_01;Realizada;01/03/2019 07:30;0,0
177848;pluv_01;Realizada;02/03/2019 07:30;2,7
177875;pluv_01;Realizada;03/03/2019 07:30;0,0
177904;pluv_01;Realizada;04/03/2019 07:30;0,0
177977;pluv_01;Realizada;05/03/2019 07:30;0,0
178013;pluv_01;Realizada;06/03/2019 07:30;1,5
178061;pluv_01;Realizada;07/03/2019 07:30;0,0
178106;pluv_01;Realizada;08/03/2019 07:30;0,0
178166;pluv_01;Realizada;09/03/2019 07:30;0,0
178193;pluv_01;Realizada;10/03/2019 07:30;0,0
178229;pluv_01;Realizada;11/03/2019 07:30;49,9
178320;pluv_01;Realizada;12/03/2019 07:30;0,7
178358;pluv_01;Realizada;13/03/2019 07:30;0,0
178409;pluv_01;Realizada;14/03/2019 07:30;0,0
178506;pluv_01;Realizada;15/03/2019 07:30;1,8
178602;pluv_01;Realizada;16/03/2019 07:30;0,0
178649;pluv_01;Realizada;17/03/2019 07:30;59,8
178680;pluv_01;Realizada;18/03/2019 07:30;0,0
178756;pluv_01;Realizada;19/03/2019 07:30;0,0
178802;pluv_01;Realizada;20/03/2019 07:30;1,0
178876;pluv_01;Realizada;21/03/2019 07:30;5,0
178969;pluv_01;Realizada;22/03/2019 07:30;20,4
179049;pluv_01;Realizada;23/03/2019 07:30;10,6
179097;pluv_01;Realizada;24/03/2019 07:30;0,0
179147;pluv_01;Realizada;25/03/2019 07:30;0,0
179229;pluv_01;Realizada;26/03/2019 07:30;0,0
179315;pluv_01;Realizada;27/03/2019 07:30;0,0
179481;pluv_01;Realizada;28/03/2019 07:30;0,0
179586;pluv_01;Realizada;29/03/2019 07:30;0,0
179680;pluv_01;Realizada;30/03/2019 07:30;0,0
179731;pluv_01;Realizada;31/03/2019 07:30;0,0
179898;pluv_01;Realizada;01/04/2019 07:30;0,0
180209;pluv_01;Realizada;02/04/2019 07:30;0,0
180346;pluv_01;Realizada;03/04/2019 07:30;17,7
180478;pluv_01;Realizada;04/04/2019 07:30;15,1
180585;pluv_01;Realizada;05/04/2019 07:30;0,0
180667;pluv_01;Realizada;06/04/2019 07:30;27,7
180736;pluv_01;Realizada;07/04/2019 07:30;0,0
180815;pluv_01;Realizada;08/04/2019 07:30;0,0
180939;pluv_01;Realizada;09/04/2019 07:30;1,1
181063;pluv_01;Realizada;10/04/2019 07:30;1,3
181157;pluv_01;Realizada;11/04/2019 07:30;0,0
181232;pluv_01;Realizada;12/04/2019 07:30;0,0
181319;pluv_01;Realizada;13/04/2019 07:30;0,0
181384;pluv_01;Realizada;14/04/2019 05:59;0,0
181485;pluv_01;Realizada;15/04/2019 07:30;0,0
181638;pluv_01;Realizada;16/04/2019 07:30;28,2
181776;pluv_01;Realizada;17/04/2019 07:30;25,3
181871;pluv_01;Realizada;18/04/2019 07:30;12,4
181949;pluv_01;Realizada;19/04/2019 07:30;0,0
182019;pluv_01;Realizada;20/04/2019 07:30;0,0
182090;pluv_01;Realizada;21/04/2019 06:00;0,0
182160;pluv_01;Realizada;22/04/2019 07:30;0,0
182295;pluv_01;Realizada;23/04/2019 07:30;51,2
182402;pluv_01;Realizada;24/04/2019 07:30;0,0
182505;pluv_01;Realizada;25/04/2019 07:30;0,0
182599;pluv_01;Realizada;26/04/2019 07:30;0,0
182695;pluv_01;Realizada;27/04/2019 07:30;0,0
182772;pluv_01;Realizada;28/04/2019 07:30;0,0
182854;pluv_01;Realizada;29/04/2019 07:30;0,2
182978;pluv_01;Realizada;30/04/2019 07:30;0,0
183226;pluv_01;Realizada;01/05/2019 07:30;0,0
183493;pluv_01;Realizada;02/05/2019 07:30;0,0
183586;pluv_01;Realizada;03/05/2019 07:30;5,2
183667;pluv_01;Realizada;04/05/2019 05:50;0,0
183741;pluv_01;Realizada;05/05/2019 07:30;0,0
183813;pluv_01;Realizada;06/05/2019 07:30;0,0
183922;pluv_01;Realizada;07/05/2019 07:30;0,0
184029;pluv_01;Realizada;08/05/2019 07:30;0,2
184121;pluv_01;Realizada;09/05/2019 07:30;3,1
184204;pluv_01;Realizada;10/05/2019 07:20;1,6
184292;pluv_01;Realizada;11/05/2019 07:30;0,0
184365;pluv_01;Realizada;12/05/2019 07:30;0,0
184460;pluv_01;Realizada;13/05/2019 07:30;0,0
184572;pluv_01;Realizada;14/05/2019 07:30;0,0
184737;pluv_01;Realizada;15/05/2019 07:30;0,0
184891;pluv_01;Realizada;16/05/2019 07:50;9,6
185016;pluv_01;Realizada;17/05/2019 07:50;7,7
185135;pluv_01;Realizada;18/05/2019 07:30;4,2
185222;pluv_01;Realizada;19/05/2019 07:30;0,0
185309;pluv_01;Realizada;20/05/2019 07:30;0,0
185459;pluv_01;Realizada;21/05/2019 07:30;0,0
185587;pluv_01;Realizada;22/05/2019 07:30;0,0
185694;pluv_01;Realizada;23/05/2019 07:20;0,0
185808;pluv_01;Realizada;24/05/2019 07:20;0,0
185920;pluv_01;Realizada;25/05/2019 07:30;0,0
186001;pluv_01;Realizada;26/05/2019 07:30;0,0
186099;pluv_01;Realizada;27/05/2019 07:30;0,0
186264;pluv_01;Realizada;28/05/2019 07:30;0,0
186394;pluv_01;Realizada;29/05/2019 07:30;0,0
186512;pluv_01;Realizada;30/05/2019 07:30;0,0
186641;pluv_01;Realizada;31/05/2019 07:30;0,0
186864;pluv_01;Realizada;01/06/2019 07:30;0,0
187137;pluv_01;Realizada;02/06/2019 07:30;0,0
187232;pluv_01;Realizada;03/06/2019 07:30;0,0
187366;pluv_01;Realizada;04/06/2019 07:30;2,3
187505;pluv_01;Realizada;05/06/2019 07:30;0,0
187609;pluv_01;Realizada;06/06/2019 07:30;0,0
187700;pluv_01;Realizada;07/06/2019 07:30;0,0
187809;pluv_01;Realizada;08/06/2019 07:30;0,0
187887;pluv_01;Realizada;09/06/2019 07:30;0,0
187988;pluv_01;Realizada;10/06/2019 07:30;0,0
188124;pluv_01;Realizada;11/06/2019 07:20;0,0
188254;pluv_01;Realizada;12/06/2019 07:30;0,0
188354;pluv_01;Realizada;13/06/2019 07:30;0,0
188459;pluv_01;Realizada;14/06/2019 07:30;3,1
188591;pluv_01;Realizada;15/06/2019 07:00;0,0
188716;pluv_01;Realizada;16/06/2019 07:30;0,0
188836;pluv_01;Realizada;17/06/2019 07:30;0,0
188972;pluv_01;Realizada;18/06/2019 07:30;0,0
189118;pluv_01;Realizada;19/06/2019 07:30;0,0
189238;pluv_01;Realizada;20/06/2019 07:30;0,0
189342;pluv_01;Realizada;21/06/2019 07:30;0,0
189442;pluv_01;Realizada;22/06/2019 06:30;0,0
189528;pluv_01;Realizada;23/06/2019 06:30;0,0
189634;pluv_01;Realizada;24/06/2019 07:30;0,0
189773;pluv_01;Realizada;25/06/2019 07:00;0,0
189929;pluv_01;Realizada;26/06/2019 07:00;0,0
190084;pluv_01;Realizada;27/06/2019 07:00;0,0
190208;pluv_01;Realizada;28/06/2019 07:30;0,0
190312;pluv_01;Realizada;29/06/2019 07:30;0,0
190414;pluv_01;Realizada;30/06/2019 07:30;0,0
190632;pluv_01;Realizada;01/07/2019 07:30;0,0
190959;pluv_01;Realizada;02/07/2019 07:30;0,0
191116;pluv_01;Realizada;03/07/2019 07:30;0,0
191225;pluv_01;Realizada;04/07/2019 07:30;0,0
191354;pluv_01;Realizada;05/07/2019 07:30;0,0
191463;pluv_01;Realizada;06/07/2019 07:30;0,0
191798;pluv_01;Realizada;09/07/2019 07:30;0,0
191938;pluv_01;Realizada;10/07/2019 07:30;0,0
192069;pluv_01;Realizada;11/07/2019 07:30;0,0
192202;pluv_01;Realizada;12/07/2019 07:30;0,0
192323;pluv_01;Realizada;13/07/2019 06:30;0,0
192416;pluv_01;Realizada;14/07/2019 07:00;0,0
192544;pluv_01;Realizada;15/07/2019 07:00;0,0
192734;pluv_01;Realizada;16/07/2019 06:30;0,0
192881;pluv_01;Realizada;17/07/2019 07:00;0,0
193002;pluv_01;Realizada;18/07/2019 07:00;0,0
193111;pluv_01;Realizada;19/07/2019 07:00;0,0
193232;pluv_01;Realizada;20/07/2019 07:00;0,0
193327;pluv_01;Realizada;21/07/2019 07:00;0,0
193436;pluv_01;Realizada;22/07/2019 07:00;0,0
193605;pluv_01;Realizada;23/07/2019 07:00;0,0
193744;pluv_01;Realizada;24/07/2019 06:30;0,0
193872;pluv_01;Realizada;25/07/2019 07:00;0,0
193990;pluv_01;Realizada;26/07/2019 07:00;0,0
194149;pluv_01;Realizada;27/07/2019 07:00;0,0
194265;pluv_01;Realizada;28/07/2019 07:00;0,0
194365;pluv_01;Realizada;29/07/2019 07:00;0,0
194519;pluv_01;Realizada;30/07/2019 07:00;0,0
194689;pluv_01;Realizada;31/07/2019 07:30;0,0
194947;pluv_01;Realizada;01/08/2019 07:30;0,0
195293;pluv_01;Realizada;02/08/2019 07:30;0,0
195414;pluv_01;Realizada;03/08/2019 07:30;0,0
195508;pluv_01;Realizada;04/08/2019 07:30;0,0
195619;pluv_01;Realizada;05/08/2019 07:30;0,0
195781;pluv_01;Realizada;06/08/2019 07:30;0,0
195907;pluv_01;Realizada;07/08/2019 07:30;0,0
196049;pluv_01;Realizada;08/08/2019 07:30;0,0
196159;pluv_01;Realizada;09/08/2019 07:00;0,0
196300;pluv_01;Realizada;10/08/2019 08:00;0,0
196389;pluv_01;Realizada;11/08/2019 07:30;0,0
196489;pluv_01;Realizada;12/08/2019 07:30;0,0
196647;pluv_01;Realizada;13/08/2019 07:30;0,0
196790;pluv_01;Realizada;14/08/2019 07:30;0,0
197096;pluv_01;Realizada;15/08/2019 07:00;0,0
197273;pluv_01;Realizada;16/08/2019 07:00;0,0
197432;pluv_01;Realizada;17/08/2019 06:00;0,0
197524;pluv_01;Realizada;18/08/2019 07:00;0,0
197639;pluv_01;Realizada;19/08/2019 07:30;0,0
197784;pluv_01;Realizada;20/08/2019 07:30;0,0
197937;pluv_01;Realizada;21/08/2019 07:30;0,0
198068;pluv_01;Realizada;22/08/2019 07:30;0,0
198188;pluv_01;Realizada;23/08/2019 07:30;0,0
198342;pluv_01;Realizada;25/08/2019 07:30;0,0
198447;pluv_01;Realizada;26/08/2019 07:30;0,0
198631;pluv_01;Realizada;27/08/2019 07:30;0,0
198813;pluv_01;Realizada;28/08/2019 07:30;0,0
198924;pluv_01;Realizada;29/08/2019 07:30;0,0
199061;pluv_01;Realizada;30/08/2019 07:30;0,0
199216;pluv_01;Realizada;31/08/2019 07:30;0,0
199398;pluv_01;Realizada;01/09/2019 07:30;0,0
199746;pluv_01;Realizada;02/09/2019 07:30;0,0
199900;pluv_01;Realizada;03/09/2019 07:30;0,0
200049;pluv_01;Realizada;04/09/2019 07:30;0,0
200253;pluv_01;Realizada;05/09/2019 07:30;0,0
200368;pluv_01;Realizada;06/09/2019 07:30;0,0
200485;pluv_01;Realizada;07/09/2019 07:30;0,0
200577;pluv_01;Realizada;08/09/2019 07:30;0,0
200697;pluv_01;Realizada;09/09/2019 07:30;0,0
200857;pluv_01;Realizada;10/09/2019 07:30;0,0
200978;pluv_01;Realizada;11/09/2019 07:30;0,0
201105;pluv_01;Realizada;12/09/2019 09:00;0,0
201226;pluv_01;Realizada;13/09/2019 09:00;0,0
201377;pluv_01;Realizada;15/09/2019 09:00;0,0
201672;pluv_01;Realizada;16/09/2019 09:00;0,0
201897;pluv_01;Realizada;17/09/2019 09:00;0,0
202021;pluv_01;Realizada;18/09/2019 07:37;0,0
201485;pluv_01;Realizada;18/09/2019 09:00;0,0
202134;pluv_01;Realizada;19/09/2019 09:00;0,0
202276;pluv_01;Realizada;20/09/2019 09:00;0,0
202427;pluv_01;Realizada;21/09/2019 09:00;0,0
202521;pluv_01;Realizada;22/09/2019 09:00;0,0
202626;pluv_01;Realizada;23/09/2019 07:00;0,0
202784;pluv_01;Realizada;24/09/2019 07:00;0,0
202911;pluv_01;Realizada;25/09/2019 09:00;0,0
203064;pluv_01;Realizada;26/09/2019 09:00;1,3
203215;pluv_01;Realizada;27/09/2019 09:00;11,6
203490;pluv_01;Realizada;29/09/2019 09:00;0,0
203624;pluv_01;Realizada;30/09/2019 09:00;0,0
203386;pluv_01;Realizada;01/10/2019 09:00;0,0
203902;pluv_01;Realizada;01/10/2019 10:00;0,0
204242;pluv_01;Realizada;02/10/2019 07:30;0,0
204369;pluv_01;Realizada;03/10/2019 07:30;0,0
204485;pluv_01;Realizada;04/10/2019 07:24;0,0
204602;pluv_01;Realizada;05/10/2019 07:30;0,0
204692;pluv_01;Realizada;06/10/2019 07:30;0,0
204795;pluv_01;Realizada;07/10/2019 07:30;0,0
204956;pluv_01;Realizada;08/10/2019 07:30;0,0
205088;pluv_01;Realizada;09/10/2019 07:30;0,0
205206;pluv_01;Realizada;10/10/2019 07:30;4,3
205322;pluv_01;Realizada;11/10/2019 09:00;0,0
205462;pluv_01;Realizada;12/10/2019 07:30;0,0
205559;pluv_01;Realizada;13/10/2019 07:30;0,0
205676;pluv_01;Realizada;14/10/2019 07:19;0,0
205859;pluv_01;Realizada;15/10/2019 09:00;0,0
206044;pluv_01;Realizada;16/10/2019 09:00;0,0
206180;pluv_01;Realizada;17/10/2019 07:30;0,0
206292;pluv_01;Realizada;18/10/2019 07:30;0,0
206407;pluv_01;Realizada;19/10/2019 07:30;0,0
206507;pluv_01;Realizada;20/10/2019 07:30;0,0
206628;pluv_01;Realizada;21/10/2019 07:30;2,5
206780;pluv_01;Realizada;22/10/2019 07:30;6,9
206905;pluv_01;Realizada;23/10/2019 07:30;2,9
207042;pluv_01;Realizada;24/10/2019 07:30;0,0
207167;pluv_01;Realizada;25/10/2019 07:27;0,0
207297;pluv_01;Realizada;26/10/2019 07:30;0,0
207396;pluv_01;Realizada;27/10/2019 07:30;0,0
207547;pluv_01;Realizada;28/10/2019 07:30;5,6
207716;pluv_01;Realizada;29/10/2019 09:00;55,3
207852;pluv_01;Realizada;30/10/2019 07:30;20,6
207976;pluv_01;Realizada;31/10/2019 07:30;0,0
208218;pluv_01;Realizada;01/11/2019 07:30;0,0
208525;pluv_01;Realizada;02/11/2019 07:30;0,0
208622;pluv_01;Realizada;03/11/2019 06:30;0,0
208737;pluv_01;Realizada;04/11/2019 06:30;7,7
208912;pluv_01;Realizada;05/11/2019 06:30;0,0
209032;pluv_01;Realizada;06/11/2019 08:00;0,0
209144;pluv_01;Realizada;07/11/2019 08:00;0,0
209253;pluv_01;Realizada;08/11/2019 06:30;0,0
209387;pluv_01;Realizada;09/11/2019 06:30;0,0
209489;pluv_01;Realizada;10/11/2019 06:30;0,0
209609;pluv_01;Realizada;11/11/2019 06:30;0,4
209773;pluv_01;Realizada;12/11/2019 06:30;7,6
209892;pluv_01;Realizada;13/11/2019 06:30;0,3
210000;pluv_01;Realizada;14/11/2019 06:30;0,0
210140;pluv_01;Não Realizada;15/11/2019 06:28;
210326;pluv_01;Não Realizada;17/11/2019 06:29;
210447;pluv_01;Não Realizada;17/11/2019 06:30;
210571;pluv_01;Realizada;18/11/2019 06:30;55,5
210731;pluv_01;Realizada;19/11/2019 06:30;6,5
210875;pluv_01;Realizada;20/11/2019 07:30;60,4
210985;pluv_01;Realizada;21/11/2019 07:30;0,0
211101;pluv_01;Realizada;22/11/2019 07:30;9,0
211231;pluv_01;Realizada;23/11/2019 07:30;16,8
211334;pluv_01;Realizada;24/11/2019 07:30;7,9
211451;pluv_01;Realizada;25/11/2019 07:30;0,0
211622;pluv_01;Realizada;26/11/2019 09:00;1,4
211786;pluv_01;Realizada;27/11/2019 09:00;0,0
212044;pluv_01;Realizada;29/11/2019 07:30;73,8
211914;pluv_01;Realizada;29/11/2019 09:00;0,0
212174;pluv_01;Realizada;30/11/2019 07:30;12,7
212401;pluv_01;Realizada;01/12/2019 07:30;10,01
212726;pluv_01;Realizada;02/12/2019 09:00;40,6
212903;pluv_01;Realizada;03/12/2019 07:30;11,3
213017;pluv_01;Realizada;04/12/2019 07:30;8,6
213135;pluv_01;Realizada;05/12/2019 07:25;1,5
213262;pluv_01;Realizada;06/12/2019 07:25;21,3
213386;pluv_01;Realizada;07/12/2019 07:30;24,5
213484;pluv_01;Realizada;08/12/2019 07:30;25,8
213606;pluv_01;Realizada;09/12/2019 07:30;3,9
213772;pluv_01;Realizada;10/12/2019 07:20;0,0
213890;pluv_01;Realizada;11/12/2019 07:30;0,0
213999;pluv_01;Realizada;12/12/2019 07:30;40,6
214110;pluv_01;Realizada;13/12/2019 07:20;3,0
214238;pluv_01;Realizada;14/12/2019 07:20;0,0
214357;pluv_01;Realizada;15/12/2019 07:20;0,0
214564;pluv_01;Realizada;16/12/2019 07:20;0,0
214748;pluv_01;Realizada;17/12/2019 07:20;0,0
214872;pluv_01;Realizada;18/12/2019 07:20;0,0
214982;pluv_01;Realizada;19/12/2019 07:20;0,0
215093;pluv_01;Realizada;20/12/2019 07:20;0,0
215220;pluv_01;Realizada;21/12/2019 07:30;0,0
215347;pluv_01;Realizada;22/12/2019 07:30;0,0
215466;pluv_01;Realizada;23/12/2019 07:30;30,4
215610;pluv_01;Realizada;24/12/2019 08:00;1,0
215715;pluv_01;Realizada;26/12/2019 08:00;0,0
215821;pluv_01;Realizada;26/12/2019 09:00;0,0
215970;pluv_01;Realizada;27/12/2019 09:00;0,0
216218;pluv_01;Realizada;29/12/2019 09:00;0,0
216353;pluv_01;Realizada;30/12/2019 09:00;0,0
216110;pluv_01;Realizada;31/12/2019 09:00;0,0
216505;pluv_01;Realizada;31/12/2019 09:10;0,0
216737;pluv_01;Realizada;01/01/2020 09:00;0,0
217063;pluv_01;Realizada;02/01/2020 09:00;17,0
217197;pluv_01;Realizada;03/01/2020 09:00;1,8
217413;pluv_01;Realizada;04/01/2020 09:00;0,0
217309;pluv_01;Realizada;04/01/2020 10:00;0,0
217545;pluv_01;Realizada;06/01/2020 07:20;0,5
217688;pluv_01;Realizada;07/01/2020 07:30;0,0
217828;pluv_01;Realizada;08/01/2020 07:30;0,0
217944;pluv_01;Realizada;09/01/2020 07:30;0,0
218056;pluv_01;Realizada;10/01/2020 07:30;0,0
218167;pluv_01;Realizada;11/01/2020 07:30;0,0
218272;pluv_01;Realizada;12/01/2020 07:30;0,0
218390;pluv_01;Realizada;13/01/2020 07:30;0,0
218557;pluv_01;Realizada;14/01/2020 07:20;28,5
218711;pluv_01;Realizada;15/01/2020 07:20;0,0
218892;pluv_01;Realizada;16/01/2020 09:00;0,0
219017;pluv_01;Realizada;17/01/2020 07:20;6,2
219139;pluv_01;Realizada;18/01/2020 10:06;7,8
219262;pluv_01;Realizada;19/01/2020 07:15;0,0
219403;pluv_01;Realizada;20/01/2020 07:30;4,9
219564;pluv_01;Realizada;21/01/2020 07:30;21,0
219796;pluv_01;Realizada;23/01/2020 07:20;4,8
219685;pluv_01;Realizada;23/01/2020 07:30;4,8
219920;pluv_01;Realizada;24/01/2020 08:00;79,5
220031;pluv_01;Realizada;25/01/2020 08:00;134,5
220139;pluv_01;Realizada;26/01/2020 08:00;14,3
220261;pluv_01;Realizada;27/01/2020 07:20;0,0
220450;pluv_01;Realizada;28/01/2020 07:30;2,0
220584;pluv_01;Realizada;29/01/2020 07:30;0,0
220717;pluv_01;Realizada;30/01/2020 07:30;0,0
220843;pluv_01;Realizada;31/01/2020 07:30;0,0
221105;pluv_01;Realizada;01/02/2020 07:30;0,6
221445;pluv_01;Realizada;02/02/2020 07:30;0,0
221588;pluv_01;Realizada;03/02/2020 07:30;0,6
221756;pluv_01;Realizada;04/02/2020 07:30;0,0
221881;pluv_01;Realizada;05/02/2020 07:30;0,0
222002;pluv_01;Realizada;06/02/2020 07:20;1,5
222115;pluv_01;Realizada;07/02/2020 07:30;5,1
222230;pluv_01;Realizada;08/02/2020 07:30;0,1
222337;pluv_01;Realizada;09/02/2020 07:30;0,0
